time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
5160,279b3cf3c92b,acme-acme-1,120.23%,107.4MiB / 15.32GiB,0.68%,241MB / 271MB,0B / 238MB,513
5165,279b3cf3c92b,acme-acme-1,119.73%,108.4MiB / 15.32GiB,0.69%,241MB / 271MB,0B / 238MB,533
5170,279b3cf3c92b,acme-acme-1,120.42%,108.1MiB / 15.32GiB,0.69%,241MB / 272MB,0B / 238MB,532
5175,279b3cf3c92b,acme-acme-1,119.44%,109.7MiB / 15.32GiB,0.70%,242MB / 272MB,0B / 238MB,561
5180,279b3cf3c92b,acme-acme-1,119.15%,108.9MiB / 15.32GiB,0.69%,242MB / 272MB,0B / 238MB,548
5185,279b3cf3c92b,acme-acme-1,120.69%,110MiB / 15.32GiB,0.70%,242MB / 272MB,0B / 238MB,572
5190,279b3cf3c92b,acme-acme-1,119.46%,110MiB / 15.32GiB,0.70%,242MB / 273MB,0B / 238MB,572
5195,279b3cf3c92b,acme-acme-1,121.04%,108.1MiB / 15.32GiB,0.69%,242MB / 273MB,0B / 238MB,529
5200,279b3cf3c92b,acme-acme-1,119.87%,108.5MiB / 15.32GiB,0.69%,242MB / 273MB,0B / 238MB,533
5205,279b3cf3c92b,acme-acme-1,120.51%,110.2MiB / 15.32GiB,0.70%,243MB / 273MB,0B / 238MB,573
5210,279b3cf3c92b,acme-acme-1,120.06%,110.1MiB / 15.32GiB,0.70%,243MB / 274MB,0B / 238MB,570
5215,279b3cf3c92b,acme-acme-1,120.43%,109.7MiB / 15.32GiB,0.70%,243MB / 274MB,0B / 238MB,556
5220,279b3cf3c92b,acme-acme-1,120.33%,109.3MiB / 15.32GiB,0.70%,243MB / 274MB,0B / 238MB,555
5225,279b3cf3c92b,acme-acme-1,120.13%,110MiB / 15.32GiB,0.70%,243MB / 274MB,0B / 238MB,568
5230,279b3cf3c92b,acme-acme-1,119.80%,110.4MiB / 15.32GiB,0.70%,244MB / 275MB,0B / 238MB,575
5235,279b3cf3c92b,acme-acme-1,120.25%,109.1MiB / 15.32GiB,0.70%,244MB / 275MB,0B / 238MB,544
5240,279b3cf3c92b,acme-acme-1,120.99%,109.1MiB / 15.32GiB,0.70%,244MB / 275MB,0B / 238MB,548
5245,279b3cf3c92b,acme-acme-1,120.62%,109.1MiB / 15.32GiB,0.70%,244MB / 275MB,0B / 238MB,548
5250,279b3cf3c92b,acme-acme-1,120.55%,108.9MiB / 15.32GiB,0.69%,244MB / 276MB,0B / 238MB,541
5255,279b3cf3c92b,acme-acme-1,120.43%,110MiB / 15.32GiB,0.70%,245MB / 276MB,0B / 238MB,560
5260,279b3cf3c92b,acme-acme-1,120.25%,110.5MiB / 15.32GiB,0.70%,245MB / 276MB,0B / 238MB,576
5265,279b3cf3c92b,acme-acme-1,120.27%,109.9MiB / 15.32GiB,0.70%,245MB / 276MB,0B / 238MB,568
5270,279b3cf3c92b,acme-acme-1,119.36%,110.9MiB / 15.32GiB,0.71%,245MB / 276MB,0B / 238MB,581
5275,279b3cf3c92b,acme-acme-1,120.18%,109.5MiB / 15.32GiB,0.70%,245MB / 277MB,0B / 238MB,556
5280,279b3cf3c92b,acme-acme-1,119.94%,111MiB / 15.32GiB,0.71%,246MB / 277MB,0B / 238MB,588
5285,279b3cf3c92b,acme-acme-1,120.75%,110.7MiB / 15.32GiB,0.71%,246MB / 277MB,0B / 238MB,577
5290,279b3cf3c92b,acme-acme-1,120.21%,110.8MiB / 15.32GiB,0.71%,246MB / 277MB,0B / 238MB,580
5295,279b3cf3c92b,acme-acme-1,120.24%,109.9MiB / 15.32GiB,0.70%,246MB / 278MB,0B / 238MB,558
5300,279b3cf3c92b,acme-acme-1,119.89%,110.5MiB / 15.32GiB,0.70%,246MB / 278MB,0B / 238MB,571
5305,279b3cf3c92b,acme-acme-1,120.10%,111.2MiB / 15.32GiB,0.71%,247MB / 278MB,0B / 238MB,587
5310,279b3cf3c92b,acme-acme-1,120.18%,111.8MiB / 15.32GiB,0.71%,247MB / 278MB,0B / 238MB,596
5315,279b3cf3c92b,acme-acme-1,120.31%,109.8MiB / 15.32GiB,0.70%,247MB / 279MB,0B / 238MB,556
5320,279b3cf3c92b,acme-acme-1,120.17%,110.2MiB / 15.32GiB,0.70%,247MB / 279MB,0B / 238MB,558
5325,279b3cf3c92b,acme-acme-1,120.46%,111MiB / 15.32GiB,0.71%,247MB / 279MB,0B / 238MB,580
5330,279b3cf3c92b,acme-acme-1,120.08%,110.9MiB / 15.32GiB,0.71%,248MB / 279MB,0B / 238MB,576
5335,279b3cf3c92b,acme-acme-1,120.48%,109.9MiB / 15.32GiB,0.70%,248MB / 280MB,0B / 238MB,559
5340,279b3cf3c92b,acme-acme-1,116.65%,110.8MiB / 15.32GiB,0.71%,248MB / 280MB,0B / 238MB,576
5345,279b3cf3c92b,acme-acme-1,120.11%,111.9MiB / 15.32GiB,0.71%,248MB / 280MB,0B / 238MB,598
5350,279b3cf3c92b,acme-acme-1,120.04%,112.7MiB / 15.32GiB,0.72%,248MB / 280MB,0B / 238MB,614
5355,279b3cf3c92b,acme-acme-1,117.73%,111.8MiB / 15.32GiB,0.71%,249MB / 281MB,0B / 238MB,606
5360,279b3cf3c92b,acme-acme-1,119.27%,111MiB / 15.32GiB,0.71%,249MB / 281MB,0B / 238MB,585
5365,279b3cf3c92b,acme-acme-1,120.29%,109.9MiB / 15.32GiB,0.70%,249MB / 281MB,0B / 238MB,555
5370,279b3cf3c92b,acme-acme-1,120.26%,110MiB / 15.32GiB,0.70%,249MB / 281MB,0B / 238MB,562
5375,279b3cf3c92b,acme-acme-1,120.22%,111.5MiB / 15.32GiB,0.71%,249MB / 282MB,0B / 238MB,588
5380,279b3cf3c92b,acme-acme-1,120.33%,111.2MiB / 15.32GiB,0.71%,249MB / 282MB,0B / 238MB,586
5385,279b3cf3c92b,acme-acme-1,120.33%,112.6MiB / 15.32GiB,0.72%,250MB / 282MB,0B / 238MB,610
5390,279b3cf3c92b,acme-acme-1,120.20%,112.7MiB / 15.32GiB,0.72%,250MB / 282MB,0B / 238MB,615
5395,279b3cf3c92b,acme-acme-1,120.50%,112MiB / 15.32GiB,0.71%,250MB / 282MB,0B / 238MB,596
5400,279b3cf3c92b,acme-acme-1,120.40%,110.6MiB / 15.32GiB,0.71%,250MB / 283MB,0B / 238MB,566
5405,279b3cf3c92b,acme-acme-1,120.59%,110.4MiB / 15.32GiB,0.70%,250MB / 283MB,0B / 238MB,568
5410,279b3cf3c92b,acme-acme-1,119.98%,112.1MiB / 15.32GiB,0.71%,251MB / 283MB,0B / 238MB,599
5415,279b3cf3c92b,acme-acme-1,120.17%,112.1MiB / 15.32GiB,0.71%,251MB / 283MB,0B / 238MB,593
5420,279b3cf3c92b,acme-acme-1,120.05%,112.4MiB / 15.32GiB,0.72%,251MB / 284MB,0B / 238MB,605
5425,279b3cf3c92b,acme-acme-1,119.87%,111.7MiB / 15.32GiB,0.71%,251MB / 284MB,0B / 238MB,589
5430,279b3cf3c92b,acme-acme-1,120.65%,111.6MiB / 15.32GiB,0.71%,251MB / 284MB,0B / 238MB,589
5435,279b3cf3c92b,acme-acme-1,119.89%,112.6MiB / 15.32GiB,0.72%,252MB / 284MB,0B / 238MB,609
5440,279b3cf3c92b,acme-acme-1,120.41%,111.1MiB / 15.32GiB,0.71%,252MB / 285MB,0B / 238MB,586
5445,279b3cf3c92b,acme-acme-1,119.86%,111.2MiB / 15.32GiB,0.71%,252MB / 285MB,0B / 238MB,581
5450,279b3cf3c92b,acme-acme-1,120.06%,111.9MiB / 15.32GiB,0.71%,252MB / 285MB,0B / 238MB,600
5455,279b3cf3c92b,acme-acme-1,120.18%,111.6MiB / 15.32GiB,0.71%,252MB / 285MB,0B / 238MB,588
5460,279b3cf3c92b,acme-acme-1,120.43%,111.6MiB / 15.32GiB,0.71%,253MB / 286MB,0B / 238MB,587
5465,279b3cf3c92b,acme-acme-1,120.75%,111.4MiB / 15.32GiB,0.71%,253MB / 286MB,0B / 238MB,589
5470,279b3cf3c92b,acme-acme-1,120.23%,111.3MiB / 15.32GiB,0.71%,253MB / 286MB,0B / 238MB,589
5475,279b3cf3c92b,acme-acme-1,120.35%,111.4MiB / 15.32GiB,0.71%,253MB / 286MB,0B / 238MB,590
5480,279b3cf3c92b,acme-acme-1,120.84%,112.4MiB / 15.32GiB,0.72%,253MB / 287MB,0B / 238MB,604
5485,279b3cf3c92b,acme-acme-1,120.14%,113.1MiB / 15.32GiB,0.72%,254MB / 287MB,0B / 238MB,620
5490,279b3cf3c92b,acme-acme-1,119.32%,111.9MiB / 15.32GiB,0.71%,254MB / 287MB,0B / 238MB,597
5495,279b3cf3c92b,acme-acme-1,120.00%,112.2MiB / 15.32GiB,0.72%,254MB / 287MB,0B / 238MB,607
5500,279b3cf3c92b,acme-acme-1,120.09%,112.6MiB / 15.32GiB,0.72%,254MB / 288MB,0B / 238MB,605
5505,279b3cf3c92b,acme-acme-1,120.97%,113MiB / 15.32GiB,0.72%,254MB / 288MB,0B / 238MB,619
5510,279b3cf3c92b,acme-acme-1,121.27%,117.1MiB / 15.32GiB,0.75%,255MB / 288MB,0B / 238MB,668
5515,279b3cf3c92b,acme-acme-1,119.92%,120.7MiB / 15.32GiB,0.77%,255MB / 288MB,0B / 238MB,715
5520,279b3cf3c92b,acme-acme-1,120.65%,119.9MiB / 15.32GiB,0.76%,255MB / 288MB,0B / 238MB,691
5525,279b3cf3c92b,acme-acme-1,120.34%,120MiB / 15.32GiB,0.77%,255MB / 288MB,0B / 238MB,685
5530,279b3cf3c92b,acme-acme-1,116.55%,111.7MiB / 15.32GiB,0.71%,255MB / 289MB,0B / 238MB,486
5535,279b3cf3c92b,acme-acme-1,0.11%,100.3MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5540,279b3cf3c92b,acme-acme-1,0.11%,100.3MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5545,279b3cf3c92b,acme-acme-1,0.33%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5550,279b3cf3c92b,acme-acme-1,0.33%,100.3MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5555,279b3cf3c92b,acme-acme-1,0.12%,100.3MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5560,279b3cf3c92b,acme-acme-1,0.12%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5565,279b3cf3c92b,acme-acme-1,0.33%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5570,279b3cf3c92b,acme-acme-1,0.32%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5575,279b3cf3c92b,acme-acme-1,0.11%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5580,279b3cf3c92b,acme-acme-1,0.10%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5585,279b3cf3c92b,acme-acme-1,0.32%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5590,279b3cf3c92b,acme-acme-1,0.31%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5595,279b3cf3c92b,acme-acme-1,0.12%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5600,279b3cf3c92b,acme-acme-1,0.33%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5605,279b3cf3c92b,acme-acme-1,0.33%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5610,279b3cf3c92b,acme-acme-1,0.12%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5615,279b3cf3c92b,acme-acme-1,0.11%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5620,279b3cf3c92b,acme-acme-1,0.32%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5625,279b3cf3c92b,acme-acme-1,0.32%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5630,279b3cf3c92b,acme-acme-1,0.12%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5635,279b3cf3c92b,acme-acme-1,0.11%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5640,279b3cf3c92b,acme-acme-1,0.35%,100.6MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5645,279b3cf3c92b,acme-acme-1,0.33%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5650,279b3cf3c92b,acme-acme-1,0.12%,100.4MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5655,279b3cf3c92b,acme-acme-1,0.12%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5660,279b3cf3c92b,acme-acme-1,0.33%,100.6MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5665,279b3cf3c92b,acme-acme-1,0.11%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5670,279b3cf3c92b,acme-acme-1,0.12%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5675,279b3cf3c92b,acme-acme-1,0.32%,100.6MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5680,279b3cf3c92b,acme-acme-1,0.31%,100.6MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5685,279b3cf3c92b,acme-acme-1,0.12%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5690,279b3cf3c92b,acme-acme-1,0.12%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5695,279b3cf3c92b,acme-acme-1,0.32%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5700,279b3cf3c92b,acme-acme-1,0.31%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5705,279b3cf3c92b,acme-acme-1,0.13%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5710,279b3cf3c92b,acme-acme-1,0.11%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5715,279b3cf3c92b,acme-acme-1,0.32%,100.5MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5720,279b3cf3c92b,acme-acme-1,0.30%,100.6MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5725,279b3cf3c92b,acme-acme-1,0.12%,100.6MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5730,279b3cf3c92b,acme-acme-1,0.12%,100.6MiB / 15.32GiB,0.64%,255MB / 289MB,0B / 238MB,329
5735,279b3cf3c92b,acme-acme-1,0.35%,94.66MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5740,279b3cf3c92b,acme-acme-1,0.12%,94.66MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5745,279b3cf3c92b,acme-acme-1,0.12%,94.67MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5750,279b3cf3c92b,acme-acme-1,0.33%,94.67MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5755,279b3cf3c92b,acme-acme-1,0.33%,94.78MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5760,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5765,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5770,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5775,279b3cf3c92b,acme-acme-1,0.58%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5780,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5785,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5790,279b3cf3c92b,acme-acme-1,0.50%,94.69MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5795,279b3cf3c92b,acme-acme-1,0.32%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5800,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5805,279b3cf3c92b,acme-acme-1,0.30%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5810,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5815,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5820,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5825,279b3cf3c92b,acme-acme-1,0.32%,94.79MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5830,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5835,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5840,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5845,279b3cf3c92b,acme-acme-1,0.49%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5850,279b3cf3c92b,acme-acme-1,0.32%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5855,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5860,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5865,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5870,279b3cf3c92b,acme-acme-1,0.32%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5875,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5880,279b3cf3c92b,acme-acme-1,0.34%,94.8MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5885,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5890,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5895,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5900,279b3cf3c92b,acme-acme-1,0.33%,94.8MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5905,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5910,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5915,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5920,279b3cf3c92b,acme-acme-1,0.34%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5925,279b3cf3c92b,acme-acme-1,0.31%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5930,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5935,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5940,279b3cf3c92b,acme-acme-1,0.23%,94.67MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5945,279b3cf3c92b,acme-acme-1,0.31%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5950,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5955,279b3cf3c92b,acme-acme-1,0.34%,94.77MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5960,279b3cf3c92b,acme-acme-1,0.67%,94.8MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5965,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5970,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5975,279b3cf3c92b,acme-acme-1,0.34%,94.8MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5980,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5985,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5990,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
5995,279b3cf3c92b,acme-acme-1,0.32%,94.92MiB / 15.32GiB,0.61%,255MB / 289MB,0B / 238MB,171
6000,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6005,279b3cf3c92b,acme-acme-1,0.17%,94.69MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6010,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6015,279b3cf3c92b,acme-acme-1,0.33%,94.79MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6020,279b3cf3c92b,acme-acme-1,0.30%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6025,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6030,279b3cf3c92b,acme-acme-1,0.33%,94.77MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6035,279b3cf3c92b,acme-acme-1,1.05%,94.69MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6040,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6045,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6050,279b3cf3c92b,acme-acme-1,0.70%,94.77MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6055,279b3cf3c92b,acme-acme-1,0.34%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6060,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6065,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6070,279b3cf3c92b,acme-acme-1,0.32%,94.69MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6075,279b3cf3c92b,acme-acme-1,0.48%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6080,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6085,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6090,279b3cf3c92b,acme-acme-1,0.34%,94.8MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6095,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6100,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6105,279b3cf3c92b,acme-acme-1,0.34%,94.9MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6110,279b3cf3c92b,acme-acme-1,0.32%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6115,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6120,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6125,279b3cf3c92b,acme-acme-1,0.34%,94.8MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6130,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6135,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6140,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6145,279b3cf3c92b,acme-acme-1,0.33%,94.69MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6150,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6155,279b3cf3c92b,acme-acme-1,0.11%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6160,279b3cf3c92b,acme-acme-1,0.13%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6165,279b3cf3c92b,acme-acme-1,0.33%,94.69MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6170,279b3cf3c92b,acme-acme-1,0.11%,94.79MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6175,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6180,279b3cf3c92b,acme-acme-1,0.33%,94.69MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6185,279b3cf3c92b,acme-acme-1,0.34%,94.67MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6190,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6195,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6200,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6205,279b3cf3c92b,acme-acme-1,0.33%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6210,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6215,279b3cf3c92b,acme-acme-1,0.12%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6220,279b3cf3c92b,acme-acme-1,0.31%,94.77MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
6225,279b3cf3c92b,acme-acme-1,0.31%,94.68MiB / 15.32GiB,0.60%,255MB / 289MB,0B / 238MB,171
